"","inspection_id","license_","facility_type","risk","inspection_date","inspection_type","results","pass_flag","criticalCount","seriousCount","minorCount","pastFail","pastCritical","pastSerious","pastMinor","timeSinceLast","firstRecord","minDate","maxDate","payment_date","license_start_date","expiration_date","doing_business_as_name","address","city","state","zip_code","ward","precinct","police_district","license_description","latitude","longitude","location","criticalFound","ageAtInspection","consumption_on_premises_incidental_activity","tobacco_retail_over_counter","limited_business_license","package_goods","outdoor_patio","public_place_of_amusement","tavern","retail_food_establishment","caterers_liquor_license","filling_station","precipIntensity","temperatureMax","windSpeed","humidity","heat_burglary","heat_sanitation","heat_garbage"
"577","531822","1166808","Restaurant","Risk 1 (High)",2012-02-17,"Canvass","Pass",1,0,0,0,0,0,1,6,1.52602739726027,0,2006-11-16,2016-09-15,2010-08-09,2010-09-16,2012-09-15,"HYATT REGENCY MCCORMICK PLACE HOTEL","2233 S DR MARTIN LUTHER KING JR DR","CHICAGO","IL","60616","2","w_2_p_3","1","Retail Food Establishment",41.8520755744994,-87.6188508039176,"(41.852075574499366, -87.61885080391755)",0,5.25753424657534,1,1,1,1,1,1,0,1,0,0,0.00286333333333333,41.5033333333333,9.96,0.78,7.65001887724656,16.4518739563806,0.000497712571012816
"580","1329395","1167135","Grocery Store","Risk 3 (Low)",2013-07-16,"Canvass","Pass",1,0,0,6,0,0,1,2,2,0,2006-05-16,2016-05-15,2012-04-26,2012-05-16,2014-05-15,"Walgreens # 04862","4343 N CENTRAL AVE","CHICAGO","IL","60634","38","w_38_p_42","16","Retail Food Establishment",41.9599719498621,-87.7670788603713,"(41.95997194986208, -87.76707886037131)",0,7.17260273972603,0,1,1,1,0,0,0,0,0,0,0.000613333333333333,81.5333333333333,7.11,0.66,13.7007998422355,18.5941390245575,34.3755749062078
"581","1335749","1167169","Other","Risk 1 (High)",2013-05-24,"Canvass","Pass",1,0,0,5,1,0,0,0,2,0,2006-11-16,2015-01-15,2013-01-11,2013-01-16,2015-01-15,"GARDEN MANOR","4720 - 4726 W ARMITAGE AVE 1","CHICAGO","IL","60639","31","w_31_p_40","25","Retail Food Establishment",41.9170603651578,-87.7445682558179,"(41.91706036515776, -87.74456825581792)",0,6.52317351598173,1,0,0,0,0,0,0,0,1,0,0.0129533333333333,68.6366666666667,14.3166666666667,0.75,14.9134855353439,16.2393248599155,0.509934976888283
"583","1300586","1167172","Restaurant","Risk 1 (High)",2012-11-20,"Canvass","Pass",1,0,0,2,0,0,0,1,0.915068493150685,0,2006-11-16,2015-01-15,2011-01-11,2011-01-16,2013-01-15,"GARDEN TERRACE","6328-30 W IRVING PARK RD 1","CHICAGO","IL","60634","38","w_38_p_51","16","Retail Food Establishment",41.9530419559563,-87.7853004907991,"(41.95304195595626, -87.7853004907991)",0,6.01643835616438,1,0,0,0,0,0,0,0,1,0,0.000413333333333333,54.21,6.87,0.613333333333333,6.34756618179955,7.88668259110783,29.8267156909041
"585","1214347","1167291","Restaurant","Risk 1 (High)",2012-03-16,"Canvass","Pass",1,0,0,9,0,0,0,9,1.01643835616438,0,2006-08-16,2016-08-15,2010-08-08,2010-08-16,2012-08-15,"TROHA'S CHICKEN & SHRIMP","4151 W 26TH ST","CHICAGO","IL","60623","22","w_22_p_17","10","Retail Food Establishment",41.8440826217905,-87.7289837066567,"(41.84408262179055, -87.72898370665669)",0,5.58630136986301,0,0,0,0,0,0,0,0,0,0,0,74.9633333333333,10.2433333333333,0.59,41.7704277743482,19.8348169901376,4.52093066529418
"586","1326654","1167291","Restaurant","Risk 1 (High)",2013-04-01,"Canvass","Pass",1,0,0,3,0,0,0,9,1.04383561643836,0,2006-08-16,2016-08-15,2012-08-14,2012-08-16,2014-08-15,"TROHA'S CHICKEN & SHRIMP","4151 W 26TH ST","CHICAGO","IL","60623","22","w_22_p_17","10","Retail Food Establishment",41.8440826217905,-87.7289837066567,"(41.84408262179055, -87.72898370665669)",0,6.63013698630137,0,0,0,0,0,0,0,0,0,0,0,53.8033333333333,9.44666666666667,0.55,21.8979350165696,15.0024197230862,21.7611765116598
"588","1279228","1167333","Restaurant","Risk 1 (High)",2012-10-01,"Canvass","Pass",1,0,0,3,0,0,0,5,0.898630136986301,0,2006-02-16,2015-12-15,2011-12-06,2011-12-16,2013-12-15,"SPEEDY'S RESTAURANT","1759 W 19TH ST","CHICAGO","IL","60608","25","w_25_p_19","12","Retail Food Establishment",41.855795112543,-87.6709469964192,"(41.85579511254305, -87.67094699641918)",0,6.62728310502283,0,0,0,0,0,0,0,0,0,0,0,67.1766666666667,8.78,0.653333333333333,11.2875408278745,21.6851431341004,38.1692448168602
"594","509466","1167646","Restaurant","Risk 2 (Medium)",2011-12-07,"Canvass","Pass w/ Conditions",0,1,0,1,0,0,0,2,1.11780821917808,0,2006-02-16,2016-01-15,2010-01-11,2010-01-16,2012-01-15,"BEN & JERRY'S MIDWAY","5757 S CICERO AVE","CHICAGO","IL","60638","23","w_23_p_41","8","Retail Food Establishment",41.7878356311553,-87.7412765595566,"(41.78783563115532, -87.74127655955658)",1,5.80821917808219,0,0,0,0,0,0,0,0,0,0,0.00139333333333333,43.6633333333333,13.5433333333333,0.736666666666667,1.58295835508729,2.33883563554479,0.175978566689779
"596","1305348","1167646","Restaurant","Risk 2 (Medium)",2013-07-18,"Canvass","Pass w/ Conditions",0,0,1,6,0,0,0,2,1.32876712328767,0,2006-02-16,2016-01-15,2012-01-05,2012-01-16,2014-01-15,"BEN & JERRY'S MIDWAY","5757 S CICERO AVE","CHICAGO","IL","60638","23","w_23_p_41","8","Retail Food Establishment",41.7878356311553,-87.7412765595566,"(41.78783563115532, -87.74127655955658)",0,7.42180365296804,0,0,0,0,0,0,0,0,0,0,0.000703333333333333,87.35,6.46666666666667,0.67,1.0742053564726,1.13350743926663,0.874549609702398
"598","1335521","1167678","Restaurant","Risk 1 (High)",2013-05-13,"Canvass","Pass",1,0,0,4,0,0,0,0,0.0383561643835616,0,2006-11-16,2013-11-15,2011-11-14,2011-11-16,2013-11-15,"JAMAICAN JERK CHICKEN","8216 S KEDZIE AVE","CHICAGO","IL","60652","18","w_18_p_21","8","Retail Food Establishment",41.7437771921254,-87.7023725403944,"(41.74377719212544, -87.70237254039444)",0,6.49303652968037,0,0,0,0,0,0,0,0,0,0,0.00187666666666667,51.83,12.3,0.666666666666667,14.9368809917427,12.954642683884,30.7476735278687
"602","666216","1168","Restaurant","Risk 1 (High)",2011-11-10,"Canvass","Pass w/ Conditions",0,1,0,5,0,1,0,3,1.01643835616438,0,2006-05-16,2016-04-15,2010-04-01,2010-04-16,2012-04-15,"BEEF AND BRANDY RESTAURANT","127 S STATE ST 1ST","CHICAGO","IL","60603","42","w_42_p_9","1","Retail Food Establishment",41.8799827250776,-87.6275751884949,"(41.87998272507764, -87.62757518849492)",1,5.49052511415525,1,0,0,0,0,1,0,0,0,0,0.0174466666666667,56.16,11.1,0.846666666666667,6.7364975522018,46.5901511406749,0.000000105295974568159
"608","586333","1168258","Restaurant","Risk 1 (High)",2012-01-30,"Canvass","Pass",1,0,0,7,0,0,0,4,1.06575342465753,0,2006-05-16,2016-05-15,2010-03-25,2010-05-16,2012-05-15,"THE BEER BISTRO","1061 W MADISON ST","CHICAGO","IL","60607","2","w_2_p_16","12","Retail Food Establishment",41.8815599572397,-87.6543723977184,"(41.88155995723971, -87.65437239771845)",0,5.71244292237443,1,1,0,0,0,0,0,0,0,0,0.00074,38.2533333333333,13.5366666666667,0.666666666666667,10.2959935679172,16.0746726981968,2.79145565767873
"609","1324454","1168258","Restaurant","Risk 1 (High)",2013-05-13,"Canvass","Pass",1,0,0,4,0,0,0,3,0.936986301369863,0,2006-05-16,2016-05-15,2012-04-10,2012-05-16,2014-05-15,"THE BEER BISTRO","1061 W MADISON ST","CHICAGO","IL","60607","2","w_2_p_16","12","Retail Food Establishment",41.8815599572397,-87.6543723977184,"(41.88155995723971, -87.65437239771845)",0,6.9972602739726,1,1,0,0,0,0,0,0,0,0,0.00187666666666667,51.83,12.3,0.666666666666667,20.114965544403,40.9982001745382,6.89276636554044
"613","1134654","1168589","Restaurant","Risk 1 (High)",2012-10-19,"Canvass","Pass",1,0,0,3,0,0,0,5,1.58356164383562,0,2006-11-16,2016-10-15,2012-10-08,2012-10-16,2014-10-15,"TOKYO LUNCH BOXES & CATERING","37 N WELLS ST","CHICAGO","IL","60606","42","w_42_p_9","1","Retail Food Establishment",41.8828987493737,-87.6337111044736,"(41.88289874937368, -87.6337111044736)",0,5.92865296803653,0,0,0,0,0,0,0,0,0,0,0.00354666666666667,63.0766666666667,16.17,0.68,13.0079024034672,17.658110334073,0.0348622201465537
"614","1345213","1168589","Restaurant","Risk 1 (High)",2013-04-17,"Canvass","Pass",1,0,0,5,0,0,0,3,0.493150684931507,0,2006-11-16,2016-10-15,2012-10-08,2012-10-16,2014-10-15,"TOKYO LUNCH BOXES & CATERING","37 N WELLS ST","CHICAGO","IL","60606","42","w_42_p_9","1","Retail Food Establishment",41.8828987493737,-87.6337111044736,"(41.88289874937368, -87.6337111044736)",0,6.42180365296804,0,0,0,0,0,0,0,0,0,0,0.0053,58.4066666666667,12.8566666666667,0.65,56.5870582291836,32.4170696317057,0.058462160302275
"616","1202511","1168722","Restaurant","Risk 1 (High)",2012-11-08,"Canvass","Pass",1,0,0,6,0,0,0,5,0.980821917808219,0,2006-08-16,2015-06-15,2011-06-02,2011-06-16,2013-06-15,"J & C/El Senor Sombrero, Inc.","5220 S PULASKI RD 73","CHICAGO","IL","60632","23","w_23_p_6","8","Retail Food Establishment",41.7979918699622,-87.723443740796,"(41.797991869962225, -87.723443740796)",0,6.23573059360731,0,0,0,0,0,0,0,0,0,0,0.00144666666666667,43.1366666666667,6.19333333333333,0.753333333333333,28.1162920404045,5.45408285119555,6.82883516718133
"621","1235727","1168915","Restaurant","Risk 1 (High)",2013-04-09,"Canvass","Fail",0,0,1,0,0,0,0,0,0.0794520547945206,0,2006-08-16,2015-07-15,2011-07-14,2011-07-16,2013-07-15,"MAGNOLIA CAFE","1224 W WILSON AVE","CHICAGO","IL","60640","46","w_46_p_35","19","Retail Food Establishment",41.9654609167354,-87.6606409265738,"(41.965460916735424, -87.6606409265738)",0,6.65205479452055,1,0,0,0,0,0,0,0,0,0,0.00620333333333333,62.8666666666667,15.47,0.616666666666667,14.1758463250646,30.4645661512945,8.95642780221102
"636","1301022","1170649","Restaurant","Risk 1 (High)",2012-12-21,"Canvass","Pass",1,0,0,1,0,0,0,0,0.0273972602739726,0,2006-11-16,2015-10-15,2011-10-06,2011-10-16,2013-10-15,"CHICAGO BY NIGHT","5600 W BELMONT AVE 1","CHICAGO","IL","60634","38","w_38_p_16","16","Retail Food Establishment",41.9386837747575,-87.7665624938454,"(41.93868377475747, -87.76656249384537)",0,6.1013698630137,1,1,0,0,0,0,0,0,0,0,0.0127266666666667,44.1333333333333,12.5933333333333,0.806666666666667,18.7386024990841,45.1886893457892,23.5290700769956
"639","577771","1170947","Grocery Store","Risk 3 (Low)",2012-01-10,"Canvass","Fail",0,0,2,5,0,0,0,0,2,1,2006-02-16,2016-02-15,2011-01-11,2011-01-16,2012-02-15,"CVS/PHARMACY #2798","3951 W 103RD ST","CHICAGO","IL","60655","19","w_19_p_12","22","Retail Food Establishment",41.7057696613716,-87.720532937399,"(41.70576966137161, -87.72053293739903)",0,5.9013698630137,0,1,1,1,0,0,0,0,0,0,0,44.0133333333333,8.41,0.683333333333333,0.000000000000727455752240756,0.0320379954278915,5.14004223579909
"641","1227918","1170990","Restaurant","Risk 1 (High)",2013-05-03,"Canvass","Pass",1,0,0,2,0,0,0,3,1.08493150684932,0,2006-02-16,2016-01-15,2011-12-13,2012-01-16,2014-01-15,"SEE THRU CHINESE KITCHEN","4318 S ASHLAND AVE 1FL","CHICAGO","IL","60609","12","w_12_p_16","9","Retail Food Establishment",41.8152715565525,-87.6652869098038,"(41.81527155655249, -87.66528690980383)",0,7.21358447488585,0,0,0,0,0,0,0,0,0,0,0.00105,75.9266666666667,15.0133333333333,0.586666666666667,8.47479777576961,18.0775638974108,2.13193809791047
"642","1114632","1171329","Restaurant","Risk 1 (High)",2013-01-17,"Canvass","Pass",1,0,0,4,0,0,1,7,1.40821917808219,0,2006-08-16,2014-06-15,2012-04-24,2012-06-16,2014-06-15,"CAFE SOCIETY INC","1801 S INDIANA AVE","CHICAGO","IL","60616","42","w_42_p_18","1","Retail Food Establishment",41.8578382420324,-87.6221840532971,"(41.85783824203235, -87.62218405329706)",0,6.42751141552511,0,0,0,0,0,0,0,0,0,0,0,31.22,7.91333333333333,0.656666666666667,15.5935525306339,12.9603118134608,10.5245694396957
"646","1198228","1171723","Restaurant","Risk 1 (High)",2012-04-25,"Canvass","Pass",1,0,0,4,0,0,0,5,0.684931506849315,0,2006-08-16,2016-06-15,2010-05-06,2010-06-16,2012-06-15,"Murphy's Bleachers","3653-3655 N SHEFFIELD AVE","CHICAGO","IL","60613","44","w_44_p_28","19","Retail Food Establishment",41.9487884710749,-87.6542291168537,"(41.94878847107489, -87.65422911685373)",0,5.6958904109589,0,0,1,0,1,0,1,0,1,0,0,53.4166666666667,12.2666666666667,0.413333333333333,50.6992275935158,24.0799399905125,5.53179798295123
"652","1319457","1172093","Restaurant","Risk 1 (High)",2013-03-28,"Canvass","Fail",0,0,1,2,0,0,1,4,1.04931506849315,0,2006-08-16,2016-06-15,2012-05-22,2012-06-16,2014-06-15,"SEVEN TEN","1055 E 55TH ST","CHICAGO","IL","60615","5","w_5_p_27","2","Retail Food Establishment",41.7949210689725,-87.5998520310673,"(41.79492106897254, -87.59985203106729)",0,6.61917808219178,1,0,0,0,1,1,0,0,0,0,0,38.5433333333333,12.0266666666667,0.596666666666667,2.83104707611025,1.24718541816466,9.58715776520381
"654","679318","1172336","Restaurant","Risk 1 (High)",2012-03-28,"Canvass","Fail",0,0,2,6,0,0,0,0,2,1,2006-02-16,2015-01-15,2011-02-15,2011-01-16,2013-01-15,"THREE D","5317 W NORTH AVE","CHICAGO","IL","60639","37","w_37_p_53","25","Retail Food Establishment",41.9093526033054,-87.7587999518901,"(41.909352603305415, -87.7587999518901)",0,6.11495433789954,0,0,0,0,0,0,0,0,0,0,0.00009,64.2466666666667,15.1866666666667,0.606666666666667,29.3148257727031,40.3263129401074,27.6252732553151
"656","1154550","11731","Other","Risk 1 (High)",2012-09-10,"Canvass","Fail",0,1,1,8,0,0,0,2,1.75068493150685,0,2006-11-16,2015-09-15,2011-09-09,2011-09-16,2013-09-15,"ROSELAND COMMUNITY HOSPITAL","45 W 111TH ST  1","CHICAGO","IL","60628","34","w_34_p_38","5","Retail Food Establishment",41.6924529206684,-87.6248764193459,"(41.692452920668444, -87.62487641934587)",1,5.82180365296804,0,0,0,0,0,0,0,0,0,0,0.00554333333333333,72.1733333333333,11.11,0.666666666666667,45.4955311995971,35.118759296501,21.99829053062
"670","1227650","11766","Restaurant","Risk 1 (High)",2012-11-01,"Canvass","Pass",1,0,0,7,0,0,0,0,0.178082191780822,0,2006-02-16,2016-01-15,2012-01-04,2012-01-16,2014-01-15,"J & J LOUNG & BANQUET HALL INC","6539-6541 W 63RD ST","CHICAGO","IL","60638","23","w_23_p_43","8","Retail Food Establishment",41.777507580605,-87.7853028541845,"(41.77750758060504, -87.78530285418451)",0,6.71221461187215,0,0,0,0,0,0,1,0,0,0,0,46.8033333333333,20.1833333333333,0.56,15.0251537321167,7.51691189978549,10.3365357799487
"671","1327160","11766","Restaurant","Risk 1 (High)",2013-04-24,"Canvass","Pass",1,0,0,3,0,0,0,7,0.476712328767123,0,2006-02-16,2016-01-15,2012-01-04,2012-01-16,2014-01-15,"J & J LOUNG & BANQUET HALL INC","6539-6541 W 63RD ST","CHICAGO","IL","60638","23","w_23_p_43","8","Retail Food Establishment",41.777507580605,-87.7853028541845,"(41.77750758060504, -87.78530285418451)",0,7.18892694063927,0,0,0,0,0,0,1,0,0,0,0.00661666666666667,58.4033333333333,11.05,0.543333333333333,23.5457812571916,5.243677060437,19.4691315322529
"672","1215205","11832","Restaurant","Risk 1 (High)",2012-05-29,"Canvass","Pass",1,0,0,1,0,0,1,5,2,0,2006-05-16,2015-04-15,2011-03-07,2011-04-16,2013-04-15,"POPEYES #2836","1949 W FULLERTON AVE  1","CHICAGO","IL","60614","32","w_32_p_34","14","Retail Food Establishment",41.9249192806981,-87.6776679413938,"(41.92491928069814, -87.67766794139376)",0,6.04109589041096,0,0,0,0,0,0,0,0,0,0,0.00009,88.4433333333333,12.93,0.473333333333333,8.05264158573142,15.7615636177408,3.62769931940208
"688","1296234","1193175","Restaurant","Risk 1 (High)",2012-11-23,"Canvass","Pass",1,0,0,2,0,0,0,2,0.983561643835616,0,2006-08-16,2016-07-15,2012-07-11,2012-07-16,2014-07-15,"PHIL'S KASTLE","3532 E 95TH ST","CHICAGO","IL","60617","10","w_10_p_23","4","Retail Food Establishment",41.7230387285382,-87.537476989606,"(41.723038728538164, -87.53747698960596)",0,6.27682648401827,0,0,0,0,0,0,0,0,0,0,0.00293333333333333,57.04,9.65,0.773333333333333,11.4372187528235,16.0908547508234,1.6015238242879
"692","1098791","1193623","Restaurant","Risk 1 (High)",2013-01-07,"Canvass","Pass w/ Conditions",0,1,1,9,0,0,0,0,2,1,2006-11-16,2015-09-15,2011-09-12,2011-09-16,2013-09-15,"THE MODELO CLUB HOUSE INC","3548 W LAWRENCE AVE 1","CHICAGO","IL","60625","39","w_39_p_22","17","Retail Food Establishment",41.968465035459,-87.7178038987643,"(41.968465035458976, -87.71780389876434)",1,6.14794520547945,1,0,0,0,0,0,0,0,0,0,0.000283333333333333,36.2766666666667,12.75,0.736666666666667,31.5493911126319,39.2856717657566,13.8783828889884
"697","557643","1193775","Restaurant","Risk 1 (High)",2011-11-23,"Canvass","Pass",1,0,0,5,0,0,0,6,0.706849315068493,0,2006-11-16,2015-10-15,2011-09-09,2011-10-16,2013-10-15,"MR GING CHOP SUEY RESTAURANT","3549 N CENTRAL AVE","CHICAGO","IL","60634","38","w_38_p_39","16","Retail Food Establishment",41.9455403027458,-87.7665973321456,"(41.9455403027458, -87.76659733214561)",0,5.02191780821918,0,0,0,0,0,0,0,0,0,0,0.00364666666666667,48.17,13.45,0.766666666666667,32.4522826799024,26.045627947438,21.1687757721662
"701","1301104","1194056","Restaurant","Risk 1 (High)",2013-01-03,"Canvass","Pass w/ Conditions",0,1,0,5,0,0,0,3,1.82191780821918,0,2006-11-16,2014-10-15,2013-01-15,2012-10-16,2014-10-15,"SAMMY'S TOUCH","1157 E 95TH ST","CHICAGO","IL","60619","8","w_8_p_66","5","Retail Food Establishment",41.7220861466268,-87.5949389694263,"(41.72208614662676, -87.59493896942634)",1,6.13698630136986,0,0,0,0,0,0,0,0,0,0,0,26.88,10.2333333333333,0.57,6.6101442054284,12.5337104293925,8.15546211803727
"707","670496","1194361","Other","Risk 2 (Medium)",2012-02-15,"Canvass","Pass w/ Conditions",0,0,1,3,0,0,0,3,1.32876712328767,0,2006-02-16,2015-12-15,2011-11-23,2011-12-16,2013-12-15,"XSPORT FITNESS","6420 W FULLERTON AVE","CHICAGO","IL","60707","36","w_36_p_3","25","Retail Food Establishment",41.9237817966705,-87.7862536744328,"(41.923781796670475, -87.78625367443284)",0,6,0,0,1,0,0,0,0,0,0,0,0.000233333333333333,36.0133333333333,10.65,0.616666666666667,10.564200563524,1.62983136512598,3.67921546146705
"710","1099021","1194410","Restaurant","Risk 1 (High)",2013-06-07,"Canvass","Fail",0,0,1,4,0,1,0,8,1.0986301369863,0,2006-11-16,2015-09-15,2011-09-08,2011-09-16,2013-09-15,"SONG DO","4918 N LINCOLN AVE # 1ST","CHICAGO","IL","60625","47","w_47_p_1","20","Retail Food Establishment",41.9712730164287,-87.6904142454141,"(41.9712730164287, -87.69041424541408)",0,6.5615296803653,0,0,0,0,0,0,0,0,0,0,0.00140666666666667,64.04,8.60333333333333,0.613333333333333,16.326694168169,24.7407387425817,11.0767023654283
"712","1098430","1194787","Restaurant","Risk 2 (Medium)",2012-07-09,"Canvass","Pass",1,0,0,7,0,0,0,0,2,1,2006-02-16,2014-12-15,2010-12-30,2010-12-16,2012-12-15,"BELLONA'S PIZZA","3447 W MONTROSE AVE","CHICAGO","IL","60618","33","w_33_p_19","17","Retail Food Establishment",41.9609949463897,-87.715051491413,"(41.96099494638974, -87.71505149141302)",0,6.39714611872146,0,0,0,0,0,0,0,0,0,0,0,87.62,11,0.563333333333333,25.5888818518507,60.6288005557544,16.5393911888391
"720","569765","1195227","Restaurant","Risk 1 (High)",2011-12-14,"Canvass","Pass",1,0,0,4,0,0,1,4,0.821917808219178,0,2006-05-16,2015-03-15,2011-03-01,2011-03-16,2013-03-15,"CAFE TYPHOON","520 N MICHIGAN AVE 4 431","CHICAGO","IL","60611","42","w_42_p_48","18","Retail Food Establishment",41.8916885173683,-87.6243071781258,"(41.89168851736832, -87.62430717812579)",0,5.58367579908676,0,0,0,0,0,0,0,0,0,0,0.000746666666666667,44.6166666666667,9.68333333333333,0.65,17.2300481850591,14.8613698584431,0.0000291264472171807
"721","1138450","1195227","Restaurant","Risk 1 (High)",2012-08-13,"Canvass","Fail",0,0,1,4,0,0,0,4,0.663013698630137,0,2006-05-16,2015-03-15,2011-03-01,2011-03-16,2013-03-15,"CAFE TYPHOON","520 N MICHIGAN AVE 4 431","CHICAGO","IL","60611","42","w_42_p_48","18","Retail Food Establishment",41.8916885173683,-87.6243071781258,"(41.89168851736832, -87.62430717812579)",0,6.24931506849315,0,0,0,0,0,0,0,0,0,0,0.00276,73.7566666666667,11.0266666666667,0.616666666666667,12.0415650947535,11.6530697007194,0.000104078657279883
"723","577799","1195624","Restaurant","Risk 1 (High)",2012-02-03,"Canvass","Pass",1,0,0,1,0,0,0,2,0.83013698630137,0,2006-11-16,2015-10-15,2011-10-12,2011-10-16,2013-10-15,"LA FUENTE","3640 W 59TH ST 1FL 1","CHICAGO","IL","60629","14","w_14_p_1","8","Retail Food Establishment",41.7861739729035,-87.7148727236783,"(41.786173972903455, -87.71487272367827)",0,5.21917808219178,0,0,0,0,0,0,0,0,0,0,0,48.3166666666667,9.10333333333333,0.78,23.412496851369,41.9945630482207,80.4181184257044
"725","521739","1195640","Restaurant","Risk 3 (Low)",2011-09-13,"Canvass","Pass",1,0,0,5,0,0,0,0,2,1,2006-11-16,2015-09-15,2009-09-14,2009-09-16,2011-09-15,"NANCY,S RAINBOW & DONUTS","3204 W LAWRENCE AVE","CHICAGO","IL","60625","39","w_39_p_22","17","Retail Food Establishment",41.9685573429134,-87.7087056033735,"(41.96855734291342, -87.70870560337353)",0,4.82728310502283,0,1,0,0,0,0,0,0,0,0,0.000183333333333333,79.2166666666667,6.47666666666667,0.696666666666667,32.8412483047778,23.5592066410484,27.343871628512
"728","1277875","1195692","Grocery Store","Risk 1 (High)",2013-06-04,"Canvass","Pass",1,0,0,4,0,0,0,5,0.493150684931507,0,2006-11-16,2016-11-15,2012-11-01,2012-11-16,2014-11-15,"TAQUERIA EL JARDIN CORP","1303 W HURON ST","CHICAGO","IL","60642","27","w_27_p_59","12","Retail Food Establishment",41.8942599262721,-87.6597504137324,"(41.89425992627212, -87.65975041373243)",0,6.55331050228311,0,0,0,0,0,0,0,0,0,0,0.00563666666666667,66.4966666666667,9.37666666666667,0.73,80.2856690071189,31.0351140412688,7.72699620929172
"732","1072387","1196091","Restaurant","Risk 1 (High)",2013-04-29,"Canvass","Pass w/ Conditions",0,1,1,2,0,0,0,3,1.2986301369863,0,2006-02-16,2016-01-15,2011-12-15,2012-01-16,2014-01-15,"NEW WAYNE'S BARBECUE & CAJUN INC","5401 S WENTWORTH AVE","CHICAGO","IL","60609","3","w_3_p_4","2","Retail Food Establishment",41.7962348752194,-87.6304049243866,"(41.796234875219376, -87.63040492438661)",1,7.20262557077625,0,0,0,0,0,0,0,0,0,0,0.000963333333333333,61.9766666666667,8.74666666666667,0.623333333333333,3.13660952786703,4.02611495716053,5.98762137266728
"738","575233","1196321","Grocery Store","Risk 2 (Medium)",2011-10-20,"Canvass","Pass",1,0,0,2,0,0,2,1,1.03287671232877,0,2006-11-16,2016-09-15,2010-09-14,2010-09-16,2012-09-15,"7-ELEVEN 33139","174 N MICHIGAN AVE  B","CHICAGO","IL","60601","42","w_42_p_9","1","Retail Food Establishment",41.8851095010754,-87.6246294647287,"(41.88510950107538, -87.6246294647287)",0,4.92865296803653,0,1,0,1,0,0,0,0,0,0,0.00998666666666667,52.73,16.2666666666667,0.69,13.12625248886,28.0810921780758,0.00849554960587574
"744","1134603","1196816","Restaurant","Risk 1 (High)",2012-09-27,"Canvass","Pass",1,0,0,5,0,0,0,3,1.67397260273973,0,2006-02-16,2016-02-15,2012-01-25,2012-02-16,2014-02-15,"FOGO DE CHAO CHURRASCARIA (CHICAGO) LLC","661 N LA SALLE DR","CHICAGO","IL","60610","42","w_42_p_46","18","Retail Food Establishment",41.8941247035236,-87.6325163201269,"(41.8941247035236, -87.63251632012691)",0,6.61632420091324,1,0,0,0,0,0,0,0,0,0,0,69.9666666666667,11.5133333333333,0.593333333333333,25.3846057533436,18.3498220541431,1.012420344644
"747","1158213","1197090","Restaurant","Risk 1 (High)",2012-03-28,"Canvass","Fail",0,3,1,7,0,0,1,3,0.879452054794521,0,2006-08-16,2015-07-15,2011-07-06,2011-07-16,2013-07-15,"UNIVERSITY OF CHICAGO BARTLETT COMMONS","5640 S UNIVERSITY AVE","CHICAGO","IL","60637","5","w_5_p_27","2","Retail Food Establishment",41.7920254109687,-87.5982363521241,"(41.792025410968655, -87.59823635212413)",1,5.61917808219178,0,0,0,0,0,0,0,0,0,0,0.00009,64.2466666666667,15.1866666666667,0.606666666666667,6.61591503700889,6.37673187347754,0.208100778232869
"751","1234350","1197310","Grocery Store","Risk 2 (Medium)",2012-07-27,"Canvass","Fail",0,2,2,7,0,0,1,6,0.238356164383562,0,2006-02-16,2015-01-15,2011-01-10,2011-01-16,2013-01-15,"ARISTO FOOD & LIQUOR","307-315 E 47TH ST","CHICAGO","IL","60653","3","w_3_p_32","2","Retail Food Establishment",41.8092316314123,-87.6192585467593,"(41.80923163141229, -87.61925854675934)",1,6.44646118721461,0,1,0,1,0,0,0,0,0,0,0.0105366666666667,91.7766666666667,10.91,0.64,11.7176669752288,40.2174721472012,13.2099504895818
"753","1229627","1197450","Restaurant","Risk 1 (High)",2012-06-14,"Canvass","Pass w/ Conditions",0,1,0,2,0,0,1,2,2,0,2006-05-16,2015-04-15,2011-04-22,2011-04-16,2013-04-15,"PANERA BREAD","2070 N CLYBOURN AVE","CHICAGO","IL","60614","43","w_43_p_10","18","Retail Food Establishment",41.9189314240257,-87.6608942170866,"(41.91893142402569, -87.66089421708655)",1,6.08493150684932,0,0,0,0,0,0,0,0,0,0,0,78.4233333333333,10.7933333333333,0.516666666666667,15.9366238436886,16.5405540973687,2.36088762171652
"754","1092533","1197450","Restaurant","Risk 1 (High)",2013-08-06,"Canvass","Pass",1,0,0,3,0,1,0,2,1.14520547945205,0,2006-05-16,2015-04-15,2013-04-10,2013-04-16,2015-04-15,"PANERA BREAD","2070 N CLYBOURN AVE","CHICAGO","IL","60614","43","w_43_p_10","18","Retail Food Establishment",41.9189314240257,-87.6608942170866,"(41.91893142402569, -87.66089421708655)",0,7.23013698630137,0,0,0,0,0,0,0,0,0,0,0.00047,73.0966666666667,8.58,0.646666666666667,8.83044339141872,12.4968812062447,4.37971194904207
