"","inspection_id","license_","facility_type","risk","inspection_date","inspection_type","results","pass_flag","criticalCount","seriousCount","minorCount","pastFail","pastCritical","pastSerious","pastMinor","timeSinceLast","firstRecord","minDate","maxDate","payment_date","license_start_date","expiration_date","doing_business_as_name","address","city","state","zip_code","ward","precinct","police_district","license_description","latitude","longitude","location","criticalFound","ageAtInspection","consumption_on_premises_incidental_activity","tobacco_retail_over_counter","limited_business_license","package_goods","outdoor_patio","public_place_of_amusement","tavern","retail_food_establishment","caterers_liquor_license","filling_station","precipIntensity","temperatureMax","windSpeed","humidity","heat_burglary","heat_sanitation","heat_garbage"
"3463","1114982","1676129","Restaurant","Risk 1 (High)",2013-08-20,"Canvass","Pass",1,0,0,6,0,0,0,6,1.24657534246575,0,2006-08-24,2016-04-15,2012-03-06,2012-04-16,2014-04-15,"PLYMOUTH RESTAURANT","327 S PLYMOUTH CT","CHICAGO","IL","60604","2","w_2_p_49","1","Retail Food Establishment",41.8774377396875,-87.6285823402241,"(41.877437739687544, -87.62858234022409)",0,6.99452054794521,1,0,0,0,1,0,0,0,0,0,0,78.0833333333333,5.75,0.623333333333333,10.4547050143418,12.3586505939979,0.000786454666513481
"3468","660215","16765","Grocery Store","Risk 1 (High)",2011-09-02,"Canvass","Fail",0,0,1,2,0,0,0,3,1.41095890410959,0,2006-08-16,2015-07-15,2011-05-27,2011-07-16,2013-07-15,"EDGEWATER PRODUCE","5509 N CLARK ST  1ST","CHICAGO","IL","60640","48","w_48_p_7","20","Retail Food Establishment",41.981971376999,-87.6683210322541,"(41.98197137699897, -87.6683210322541)",0,5.04931506849315,0,0,0,0,0,0,0,0,0,0,0.00083,87.0566666666667,8.03,0.63,23.1399829723621,19.1607468425901,20.1361997735512
"3480","1106521","1676717","Restaurant","Risk 1 (High)",2013-04-29,"Canvass","Fail",0,2,1,3,0,1,0,6,1.44931506849315,0,2006-03-02,2015-02-15,2013-02-12,2013-02-16,2015-02-15,"USMANIA FINE DINING","2244 W DEVON AVE","CHICAGO","IL","60659","50","w_50_p_22","24","Retail Food Establishment",41.9978933492275,-87.6867989171089,"(41.99789334922754, -87.6867989171089)",1,7.16426940639269,0,0,0,0,0,0,0,0,0,0,0.000963333333333333,61.9766666666667,8.74666666666667,0.623333333333333,7.4372791154465,35.091707532387,11.7992135307395
"3481","1279291","1676753","Grocery Store","Risk 3 (Low)",2012-11-16,"Canvass","Fail",0,0,2,4,0,0,0,0,2,1,2006-07-17,2016-08-15,2012-08-02,2012-08-16,2014-08-15,"WEST SIDE FOOD & LIQUOR","500 S KOSTNER AVE","CHICAGO","IL","60624","24","w_24_p_19","11","Retail Food Establishment",41.8742110548579,-87.7353870891649,"(41.87421105485793, -87.73538708916487)",0,6.3398401826484,0,1,0,1,0,0,0,0,0,0,0,43.12,7.16666666666667,0.6,25.6991115922844,32.5243336417259,39.5808576802075
"3486","668208","1676906","Grocery Store","Risk 3 (Low)",2012-01-25,"Canvass","Fail",0,0,1,3,0,0,0,0,2,1,2006-06-19,2012-09-15,2010-08-24,2010-09-16,2012-09-15,"WEST SIDE DOLLAR & FOOD, INC","3001 W HARRISON ST","CHICAGO","IL","60612","28","w_28_p_35","11","Retail Food Establishment",41.8736364778725,-87.7011340591322,"(41.87363647787246, -87.70113405913219)",0,5.60559360730594,0,1,1,0,0,0,0,0,0,0,0.00416333333333333,41.0633333333333,15.01,0.813333333333333,22.8305657187985,39.2872829218285,30.0756463904913
"3488","1361242","1676986","Restaurant","Risk 1 (High)",2013-07-24,"Canvass","Pass",1,0,0,3,0,0,0,3,2,0,2006-02-10,2014-11-15,2012-11-06,2012-11-16,2014-11-15,"DONA NATYS TACOS","1815 W CHICAGO AVE","CHICAGO","IL","60622","1","w_1_p_23","12","Retail Food Establishment",41.8958706733587,-87.6728213886801,"(41.89587067335873, -87.67282138868008)",0,7.4546803652968,0,0,0,0,0,0,0,0,0,0,0.000416666666666667,82.2066666666667,10.3833333333333,0.63,62.112336142749,28.263841752985,16.0555082701417
"3496","659474","1677226","Restaurant","Risk 1 (High)",2011-11-28,"Canvass","Fail",0,0,2,7,0,0,3,5,1.24657534246575,0,2006-03-02,2015-11-15,2011-09-28,2011-11-16,2013-11-15,"CORNERSTONE CAFE","2753 N WESTERN AVE","CHICAGO","IL","60647","1","w_1_p_39","14","Retail Food Establishment",41.9319680663145,-87.6877412495,"(41.93196806631448, -87.6877412495)",0,5.74520547945205,0,0,0,0,0,0,0,0,0,0,0.00968333333333333,54.0566666666667,15.3566666666667,0.796666666666667,16.3158453198696,16.8191864232125,2.10426626211538
"3498","1321274","1677413","Restaurant","Risk 2 (Medium)",2013-01-10,"Canvass","Pass",1,0,0,4,0,0,0,4,1.70958904109589,0,2006-04-03,2015-12-15,2011-11-30,2011-12-16,2013-12-15,"DOMINO'S PIZZA","5008 N PULASKI RD","CHICAGO","IL","60630","39","w_39_p_6","17","Retail Food Establishment",41.9721918000634,-87.7282859724841,"(41.97219180006344, -87.7282859724841)",0,6.77819634703196,0,0,0,0,0,0,0,0,0,0,0.0000966666666666667,42.9666666666667,14.0133333333333,0.653333333333333,5.08763846371798,23.0810734810757,0.847315977876128
"3499","537635","1677434","Restaurant","Risk 1 (High)",2011-10-20,"Canvass","Pass",1,0,0,0,1,0,0,0,0.0383561643835616,0,2006-02-09,2014-12-15,2010-12-16,2010-12-16,2012-12-15,"NUMBER 1 CHOP SUEY","7342 S STONY ISLAND AVE","CHICAGO","IL","60649","5","w_5_p_19","3","Retail Food Establishment",41.7611382717592,-87.5863458137918,"(41.76113827175918, -87.58634581379175)",0,5.69577625570776,0,0,0,0,0,0,0,0,0,0,0.00998666666666667,52.73,16.2666666666667,0.69,56.6045745889906,21.6789830670768,14.2937189674993
"3506","1114831","1677809","Restaurant","Risk 1 (High)",2013-05-21,"Canvass","Pass w/ Conditions",0,1,1,6,0,0,0,2,0.652054794520548,0,2006-03-24,2016-10-15,2012-10-11,2012-10-16,2014-10-15,"AMERICANA SUBMARINE","400 S CLARK ST","CHICAGO","IL","60605","2","w_2_p_49","1","Retail Food Establishment",41.8768182530905,-87.6308945000089,"(41.876818253090505, -87.63089450000888)",1,7.16426940639269,0,1,0,0,0,0,0,0,0,0,0.0116633333333333,79.6433333333333,9.63,0.596666666666667,20.9453911220926,33.4311838451789,0.000501218470790853
"3507","664350","1678004","Restaurant","Risk 1 (High)",2012-01-24,"Canvass","Pass w/ Conditions",0,1,0,5,0,0,0,6,1.28493150684932,0,2006-03-03,2015-02-15,2011-02-09,2011-02-16,2013-02-15,"SO GONG DONG TOFU HOUSE","3307 W BRYN MAWR AVE","CHICAGO","IL","60659","40","w_40_p_48","17","Retail Food Establishment",41.982925247987,-87.7116130856983,"(41.982925247986955, -87.71161308569827)",1,5.8986301369863,0,0,0,0,0,0,0,0,0,0,0.00416333333333333,39.2233333333333,14.7966666666667,0.826666666666667,27.5986251058323,30.0156985735622,34.6740819846024
"3514","679245","1678525","Restaurant","Risk 2 (Medium)",2012-03-26,"Canvass","Pass",1,0,0,5,0,0,0,4,0.471232876712329,0,2006-03-02,2016-01-15,2012-01-25,2012-01-16,2014-01-15,"MC DONALD'S","5700 S CICERO AVE  CB7","CHICAGO","IL","60638","23","w_23_p_8","8","Retail Food Establishment",41.7893293232654,-87.7416456441964,"(41.789329323265385, -87.74164564419637)",0,6.07111872146119,0,0,0,0,0,0,0,0,0,0,0.0109433333333333,59.1466666666667,6.80666666666667,0.856666666666667,0.649591427225579,1.63044032950549,0.604777474246132
"3518","1305350","1678527","Restaurant","Risk 2 (Medium)",2013-07-18,"Canvass","Pass",1,0,0,3,0,0,1,0,1.0986301369863,0,2006-03-02,2016-01-15,2012-01-25,2012-01-16,2014-01-15,"MC DONALD'S","5700 S CICERO AVE  CA8","CHICAGO","IL","60638","23","w_23_p_8","8","Retail Food Establishment",41.7893293232654,-87.7416456441964,"(41.789329323265385, -87.74164564419637)",0,7.38344748858447,0,0,0,0,0,0,0,0,0,0,0.000703333333333333,87.35,6.46666666666667,0.67,0.994627445149985,0.896028392964262,0.726014258857711
"3521","1154276","1678879","Restaurant","Risk 2 (Medium)",2012-04-27,"Canvass","Fail",0,0,1,7,0,0,0,3,0.682191780821918,0,2006-09-18,2013-07-15,2011-07-15,2011-07-16,2013-07-15,"TACO BELL","1644 W 95TH ST","CHICAGO","IL","60643","19","w_19_p_13","22","Retail Food Establishment",41.7213004488309,-87.6643433615005,"(41.721300448830874, -87.66434336150051)",0,5.61095890410959,0,0,0,0,0,0,0,0,0,0,0.000933333333333333,55.76,10.6266666666667,0.573333333333333,5.57927167621201,23.5282706080601,25.7890176928864
"3540","1154796","16795","Restaurant","Risk 1 (High)",2013-01-10,"Canvass","Fail",0,0,2,8,0,0,0,2,0.898630136986301,0,2006-11-16,2015-09-15,2011-09-27,2011-09-16,2013-09-15,"THE NEW RANCH STEAK HOUSE","11147 S MICHIGAN AVE 1ST","CHICAGO","IL","60628","9","w_9_p_43","5","Retail Food Establishment",41.6911326195465,-87.6208849886538,"(41.69113261954646, -87.6208849886538)",0,6.15616438356164,0,0,0,0,0,0,0,0,0,0,0.0000966666666666667,42.9666666666667,14.0133333333333,0.653333333333333,29.1614196359663,26.1562986623505,12.7152427479686
"3543","598363","1679565","Grocery Store","Risk 1 (High)",2011-09-13,"Canvass","Fail",0,0,2,5,0,0,0,0,2,1,2006-03-27,2015-12-15,2010-04-14,2009-12-16,2011-12-15,"LA COPACABANA","2732 W CERMAK RD","CHICAGO","IL","60608","28","w_28_p_38","10","Retail Food Establishment",41.8520265338097,-87.6942730795277,"(41.85202653380971, -87.69427307952772)",0,5.46837899543379,0,1,0,0,0,0,0,0,0,0,0.000183333333333333,79.2166666666667,6.47666666666667,0.696666666666667,21.9798288607566,31.0466603740425,21.2714394238492
"3544","1151453","1679565","Grocery Store","Risk 1 (High)",2013-07-18,"Canvass","Pass",1,0,0,7,1,0,2,5,1.84657534246575,0,2006-03-27,2015-12-15,2012-03-16,2011-12-16,2013-12-15,"LA COPACABANA","2732 W CERMAK RD","CHICAGO","IL","60608","28","w_28_p_38","10","Retail Food Establishment",41.8520265338097,-87.6942730795277,"(41.85202653380971, -87.69427307952772)",0,7.31495433789954,0,1,0,0,0,0,0,0,0,0,0.000703333333333333,87.35,6.46666666666667,0.67,6.90722451808474,30.3229600560182,36.8546825567431
"3546","1150543","1679763","Restaurant","Risk 1 (High)",2012-07-18,"Canvass","Pass",1,0,0,3,0,0,0,0,2,1,2006-05-19,2014-10-15,2010-10-15,2010-10-16,2012-10-15,"NEIGHBORHOOD FOOD & LIQUOR","1122 W 63RD ST","CHICAGO","IL","60621","16","w_16_p_34","7","Retail Food Establishment",41.7797424789354,-87.6530606755566,"(41.7797424789354, -87.65306067555657)",0,6.16986301369863,0,1,1,1,0,0,0,0,0,0,0,93.2833333333333,8.92666666666667,0.54,51.458195531708,35.5652874869799,16.1207273582381
"3552","1154690","1679861","Grocery Store","Risk 3 (Low)",2012-11-09,"Canvass","Fail",0,0,1,4,0,0,0,0,2,1,2007-02-08,2016-07-15,2012-07-17,2012-07-16,2014-07-15,"GAS SHOP AND MINI MART","13547 S INDIANA AVE","CHICAGO","IL","60827","9","w_9_p_47","5","Retail Food Establishment",41.6486883798811,-87.6170789778957,"(41.6486883798811, -87.61707897789567)",0,5.75616438356164,0,1,0,0,0,0,0,0,0,1,0.00130666666666667,45.5733333333333,5.95666666666667,0.773333333333333,5.55053986886549,11.4788896483746,1.16904037137361
"3560","1319579","1680260","Restaurant","Risk 1 (High)",2013-06-06,"Canvass","Pass",1,0,0,7,0,0,1,8,0.849315068493151,0,2006-04-07,2015-07-15,2011-07-05,2011-07-16,2013-07-15,"UNCLE JOHN'S BAR-B-QUE","337 E 69TH ST","CHICAGO","IL","60637","6","w_6_p_66","3","Retail Food Establishment",41.7691986563581,-87.6170119965204,"(41.76919865635811, -87.61701199652042)",0,7.16986301369863,0,0,0,0,0,0,0,0,0,0,0.0000466666666666667,64.78,7.08,0.586666666666667,42.1373011743615,32.8944728179518,23.6524825995547
"3561","634816","1680307","Restaurant","Risk 1 (High)",2011-10-03,"Canvass","Fail",0,2,3,8,0,0,0,7,1.32328767123288,0,2006-03-30,2014-10-15,2010-09-29,2010-10-16,2012-10-15,"BIG BUNS AND PITA CORPORATION","6649 N CLARK ST 1","CHICAGO","IL","60626","49","w_49_p_43","24","Retail Food Establishment",42.0031475724862,-87.6722027850741,"(42.00314757248618, -87.67220278507408)",1,5.51495433789954,0,0,0,0,0,0,0,0,0,0,0.00207,56.8966666666667,14.5233333333333,0.676666666666667,12.154443722177,27.7369752118482,10.6427908312198
"3562","1285981","1680307","Restaurant","Risk 1 (High)",2012-10-18,"Canvass","Fail",0,1,1,4,0,2,3,8,1.02191780821918,0,2006-03-30,2014-10-15,2012-11-13,2012-10-16,2014-10-15,"BIG BUNS AND PITA CORPORATION","6649 N CLARK ST 1","CHICAGO","IL","60626","49","w_49_p_43","24","Retail Food Establishment",42.0031475724862,-87.6722027850741,"(42.00314757248618, -87.67220278507408)",1,6.5587899543379,0,0,0,0,0,0,0,0,0,0,0.00285666666666667,64.27,14.2566666666667,0.663333333333333,8.70803899987307,39.1476067134582,6.44272142511025
"3564","1345231","1680379","Restaurant","Risk 1 (High)",2013-04-25,"Canvass","Fail",0,1,1,2,0,1,0,6,0.558904109589041,0,2006-07-31,2016-09-15,2012-09-05,2012-09-16,2014-09-15,"TOWN HOUSE RESTAURANT & WINE BAR","111 S WACKER DR","CHICAGO","IL","60606","2","w_2_p_12","1","Retail Food Establishment",41.8803340992066,-87.6365802377203,"(41.88033409920658, -87.63658023772034)",1,6.73972602739726,1,0,0,0,1,0,0,0,0,0,0.00699333333333333,56.1966666666667,11.09,0.616666666666667,11.5014817895914,19.0010591909509,0.00000000316788137582824
"3572","1138887","1680526","Restaurant","Risk 1 (High)",2013-03-14,"Canvass","Pass",1,0,0,0,0,0,0,2,1.01095890410959,0,2006-04-25,2016-02-15,2012-01-13,2012-02-16,2014-02-15,"HOTEL CHICAGO","333 N DEARBORN ST","CHICAGO","IL","60610","42","w_42_p_27","18","Retail Food Establishment",41.8884137430623,-87.6294108129983,"(41.888413743062294, -87.62941081299829)",0,6.89041095890411,1,1,0,0,0,1,0,1,0,0,0.000933333333333333,39.6166666666667,14.0033333333333,0.723333333333333,42.7319233975748,53.5714665702129,0.0351854472484323
"3574","1335472","1680612","Restaurant","Risk 1 (High)",2013-04-05,"Canvass","Pass",1,0,0,4,0,0,0,3,1.02739726027397,0,2006-03-29,2016-08-15,2012-08-06,2012-08-16,2014-08-15,"CHEN'S CHINESE RESTAURANT","2558 S SPRINGFIELD AVE","CHICAGO","IL","60623","22","w_22_p_4","10","Retail Food Establishment",41.8443733185547,-87.7222606673913,"(41.84437331855469, -87.72226066739131)",0,7.02454337899543,0,0,0,0,0,0,0,0,0,0,0,46.8466666666667,8.49,0.433333333333333,22.0574984256088,19.2399217071973,46.5734215231984
"3576","657366","1680800","Restaurant","Risk 1 (High)",2011-11-25,"Canvass","Fail",0,0,2,9,0,0,0,0,2,1,2006-03-22,2014-06-15,2010-05-24,2010-06-16,2012-06-15,"KAM FUNG RESTAURANT","216 W 22ND PL","CHICAGO","IL","60616","25","w_25_p_14","9","Retail Food Establishment",41.8522710609406,-87.6327283581388,"(41.85227106094055, -87.63272835813885)",0,5.68219178082192,0,0,0,0,0,0,0,0,0,0,0.00346,47.2166666666667,12.0633333333333,0.83,17.6788530224882,18.6812324523603,0.45236617141406
"3595","1092352","1681542","Restaurant","Risk 1 (High)",2013-03-14,"Canvass","Pass",1,0,0,4,0,0,1,5,0.498630136986301,0,2006-05-09,2016-06-15,2012-06-08,2012-06-16,2014-06-15,"TAC QUICK","3928-30 N SHERIDAN RD","CHICAGO","IL","60613","44","w_44_p_18","19","Retail Food Establishment",41.9536239139311,-87.6546675015325,"(41.953623913931075, -87.65466750153246)",0,6.85205479452055,0,0,0,0,0,0,0,0,0,0,0.000933333333333333,39.6166666666667,14.0033333333333,0.723333333333333,28.139068910745,16.6762906355901,29.0587636287548
"3604","1098787","1682135","Restaurant","Risk 1 (High)",2013-01-03,"Canvass","Pass",1,0,0,8,0,0,0,6,1.30684931506849,0,2006-08-07,2015-09-15,2011-09-12,2011-09-16,2013-09-15,"SARAJEVO RESTAURANT","2701 W LAWRENCE AVE","CHICAGO","IL","60625","47","w_47_p_15","19","Retail Food Establishment",41.9684420535623,-87.6963035789728,"(41.968442053562335, -87.69630357897282)",0,6.41381278538813,0,0,0,0,0,0,0,0,0,0,0,26.88,10.2333333333333,0.57,18.9243951207584,50.0826685354966,13.062338641659
"3610","1198620","1682304","Restaurant","Risk 1 (High)",2012-12-13,"Canvass","Pass w/ Conditions",0,1,0,7,0,0,0,2,2,0,2006-03-30,2015-02-15,2011-02-15,2011-02-16,2013-02-15,"ASIAN AVENUE","1624 W BELMONT AVE","CHICAGO","IL","60657","32","w_32_p_38","19","Retail Food Establishment",41.9397919187595,-87.6696921440939,"(41.93979191875949, -87.66969214409387)",1,6.71232876712329,0,0,0,0,0,0,0,0,0,0,0,39.89,12.1933333333333,0.69,20.9036043157503,23.1804037535366,18.8298694847697
"3614","1198679","1682445","Restaurant","Risk 1 (High)",2013-01-29,"Canvass","Fail",0,1,3,2,0,0,0,5,0.342465753424658,0,2006-06-30,2015-04-15,2011-04-14,2011-04-16,2013-04-15,"ISABEL'S RESTAURANT","501 W DIVERSEY PKWY","CHICAGO","IL","60614","43","w_43_p_53","19","Retail Food Establishment",41.9327574222532,-87.6414877332763,"(41.9327574222532, -87.6414877332763)",1,6.58915525114155,1,0,0,0,0,0,0,0,0,0,0.00419666666666667,38.2466666666667,10.94,0.753333333333333,28.2087930481323,33.9204517713992,10.4001942730213
"3615","537873","1682456","Restaurant","Risk 1 (High)",2012-02-02,"Canvass","Pass",1,0,0,4,0,0,0,5,1.05479452054795,0,2006-11-16,2015-11-15,2011-11-01,2011-11-16,2013-11-15,"IHOP","7601 S CICERO AVE","CHICAGO","IL","60652","13","w_13_p_22","8","Retail Food Establishment",41.7546601243937,-87.7413847586052,"(41.75466012439374, -87.74138475860521)",0,5.21643835616438,0,0,0,0,0,0,0,0,0,0,0,52.1333333333333,12.42,0.71,3.43755987498662,1.25598557022822,2.52298735060057
"3619","1114532","1682552","Restaurant","Risk 1 (High)",2012-11-01,"Canvass","Pass",1,0,0,4,0,0,1,0,1.45753424657534,0,2007-05-22,2016-04-15,2012-03-12,2012-04-16,2014-04-15,"ROSEBUD PRIME","1 S DEARBORN ST","CHICAGO","IL","60603","42","w_42_p_9","1","Retail Food Establishment",41.8819366746742,-87.6292534799192,"(41.88193667467421, -87.62925347991924)",0,5.45205479452055,1,0,0,0,1,0,0,0,0,0,0,46.8033333333333,20.1833333333333,0.56,12.2662598433743,11.0111378153813,0.000111823949468475
"3622","1321987","1693","Grocery Store","Risk 1 (High)",2013-02-21,"Canvass","Pass",1,0,0,9,0,0,0,6,2,0,2006-05-16,2015-05-15,2011-05-12,2011-05-16,2013-05-15,"Carnicerias Jimenez","4204-4216 W NORTH AVE 1ST","CHICAGO","IL","60639","30","w_30_p_27","25","Retail Food Establishment",41.9099252470579,-87.7315572163244,"(41.909925247057885, -87.73155721632436)",0,6.77545662100457,0,0,0,1,0,0,0,0,0,0,0.00189666666666667,35.9966666666667,17.5233333333333,0.64,24.7006692625951,44.6680472291868,51.3838103747798
"3623","1184464","1694389","Grocery Store","Risk 1 (High)",2012-07-20,"Canvass","Pass",1,0,0,5,0,0,0,2,0.931506849315068,0,2006-04-06,2016-05-15,2012-04-07,2012-05-16,2014-05-15,"7-ELEVEN","1350 S HALSTED ST","CHICAGO","IL","60607","25","w_25_p_3","12","Retail Food Establishment",41.8640292109286,-87.646975451006,"(41.86402921092865, -87.64697545100596)",0,6.29315068493151,0,1,0,1,0,0,0,0,0,0,0.0130866666666667,86.9633333333333,9.71666666666667,0.67,9.09099499750773,5.72666024211227,0.215049262640897
"3624","1324536","1694389","Grocery Store","Risk 1 (High)",2013-06-26,"Canvass","Pass",1,0,0,3,0,0,0,5,0.934246575342466,0,2006-04-06,2016-05-15,2012-04-07,2012-05-16,2014-05-15,"7-ELEVEN","1350 S HALSTED ST","CHICAGO","IL","60607","25","w_25_p_3","12","Retail Food Establishment",41.8640292109286,-87.646975451006,"(41.86402921092865, -87.64697545100596)",0,7.22739726027397,0,1,0,1,0,0,0,0,0,0,0.004,84.54,10.2466666666667,0.73,3.46418391832174,0.543733323425128,0.203017363414308
"3636","659356","1694804","Restaurant","Risk 1 (High)",2011-11-16,"Canvass","Pass",1,0,0,2,0,0,0,4,0.772602739726027,0,2006-05-31,2015-10-15,2011-10-05,2011-10-16,2013-10-15,"POLISH FOOD","3104 N CENTRAL AVE","CHICAGO","IL","60634","30","w_30_p_37","25","Retail Food Establishment",41.9369540015726,-87.7665885812914,"(41.93695400157263, -87.76658858129136)",0,5.46586757990868,0,0,0,0,0,0,0,0,0,0,0.00014,61.8266666666667,12.05,0.656666666666667,26.7827892123499,22.0774890982124,16.5768814400424
"3637","670622","1694804","Restaurant","Risk 1 (High)",2012-02-17,"Canvass","Pass",1,0,0,5,0,0,0,2,0.254794520547945,0,2006-05-31,2015-10-15,2011-10-05,2011-10-16,2013-10-15,"POLISH FOOD","3104 N CENTRAL AVE","CHICAGO","IL","60634","30","w_30_p_37","25","Retail Food Establishment",41.9369540015726,-87.7665885812914,"(41.93695400157263, -87.76658858129136)",0,5.72066210045662,0,0,0,0,0,0,0,0,0,0,0.00286333333333333,41.5033333333333,9.96,0.78,25.0014418875751,29.3432089797102,5.13154305376803
"3641","596429","1695019","Restaurant","Risk 1 (High)",2011-09-02,"Canvass","Fail",0,1,3,6,0,0,0,0,2,1,2006-04-19,2015-02-15,2011-02-14,2011-02-16,2013-02-15,"URU-SWATI","2629 W DEVON AVE","CHICAGO","IL","60659","50","w_50_p_43","24","Retail Food Establishment",41.9975164379739,-87.6959221100825,"(41.99751643797393, -87.69592211008248)",1,5.37534246575342,0,0,0,0,0,0,0,0,0,0,0.00083,87.0566666666667,8.03,0.63,41.4584977582458,53.6502286899107,47.0121223531392
"3642","660170","1695069","Restaurant","Risk 1 (High)",2012-01-25,"Canvass","Pass",1,0,0,3,0,0,0,2,0.936986301369863,0,2006-05-31,2014-11-15,2010-11-03,2010-11-16,2012-11-15,"TACO AND BURRITO EXPRESS #3","1547 N ASHLAND AVE 1ST FRONT","CHICAGO","IL","60622","1","w_1_p_26","14","Retail Food Establishment",41.9102189523446,-87.6675345374835,"(41.91021895234461, -87.66753453748353)",0,5.65764840182648,0,0,0,0,0,0,0,0,0,0,0.00416333333333333,41.0633333333333,15.01,0.813333333333333,18.2459143801959,32.7381030203698,10.3466668447795
"3643","1277718","1695069","Restaurant","Risk 1 (High)",2013-03-07,"Canvass","Pass",1,0,0,2,0,0,0,2,0.526027397260274,0,2006-05-31,2014-11-15,2012-11-15,2012-11-16,2014-11-15,"TACO AND BURRITO EXPRESS #3","1547 N ASHLAND AVE 1ST FRONT","CHICAGO","IL","60622","1","w_1_p_26","14","Retail Food Establishment",41.9102189523446,-87.6675345374835,"(41.91021895234461, -87.66753453748353)",0,6.77271689497717,0,0,0,0,0,0,0,0,0,0,0.00383666666666667,33.3133333333333,12.1766666666667,0.773333333333333,37.2439775793458,14.6114156357807,8.3954951056379
"3644","1150877","1695087","Grocery Store","Risk 3 (Low)",2012-10-26,"Canvass","Pass",1,0,0,5,0,0,0,3,2,0,2007-07-12,2015-11-15,2011-10-31,2011-11-16,2013-11-15,"FAMILY DOLLAR #3895","6611 S HALSTED ST 1ST","CHICAGO","IL","60621","6","w_6_p_18","7","Retail Food Establishment",41.7739392618925,-87.6444888719988,"(41.773939261892544, -87.64448887199883)",0,5.2958904109589,0,1,1,0,0,0,0,0,0,0,0.00490333333333333,74.23,11.7866666666667,0.78,31.9297839196112,32.7770826771609,19.4851936519232
"3650","1098462","1695168","Restaurant","Risk 2 (Medium)",2012-07-24,"Canvass","Pass",1,0,0,5,0,0,0,3,1.87945205479452,0,2006-06-15,2015-08-15,2011-09-12,2011-08-16,2013-08-15,"JIMMY JOHNS SANDWICH SHOPS","2115 W ROSCOE ST","CHICAGO","IL","60618","32","w_32_p_15","19","Retail Food Establishment",41.9430690508542,-87.6815231498897,"(41.943069050854184, -87.68152314988973)",0,6.11232876712329,0,0,0,0,0,0,0,0,0,0,0.000183333333333333,89.5733333333333,8.16,0.566666666666667,15.8949807227998,21.2901427798821,23.5498821528365
"3654","1150827","1695221","Restaurant","Risk 1 (High)",2012-10-12,"Canvass","Pass",1,0,0,4,0,0,1,7,1.03835616438356,0,2006-06-19,2013-06-15,2011-06-16,2011-06-16,2013-06-15,"WOODEN SPOON I LLC","7036 S WESTERN AVE","CHICAGO","IL","60636","17","w_17_p_60","8","Retail Food Establishment",41.7654099475788,-87.6834086100413,"(41.76540994757876, -87.68340861004125)",0,6.32054794520548,0,0,0,0,0,0,0,0,0,0,0.00209,61.65,15.0266666666667,0.553333333333333,59.8744053073357,50.8379127876159,19.5336687373858
"3657","1092243","1695267","Grocery Store","Risk 3 (Low)",2012-12-18,"Canvass","Pass",1,0,0,3,0,0,0,0,2,1,2007-02-23,2016-02-15,2012-01-23,2012-02-16,2014-02-15,"CVS/PHARMACY #8695","3101 N CLARK ST","CHICAGO","IL","60657","44","w_44_p_21","19","Retail Food Establishment",41.9379091616366,-87.6488486007269,"(41.93790916163657, -87.6488486007269)",0,5.82191780821918,0,1,1,1,0,0,0,0,0,0,0.00246,46.7333333333333,10.02,0.773333333333333,45.003354781357,20.1111600081278,20.1108197735702
"3661","1313337","1695423","Grocery Store","Risk 3 (Low)",2012-12-19,"Canvass","Pass",1,0,0,3,0,0,0,0,2,1,2006-12-12,2016-02-15,2012-01-23,2012-02-16,2014-02-15,"CVS/PHARMACY #8753","3637 N SOUTHPORT AVE","CHICAGO","IL","60613","44","w_44_p_13","19","Retail Food Establishment",41.9481786002343,-87.6638968720229,"(41.94817860023431, -87.66389687202293)",0,6.02465753424658,0,1,1,1,0,0,0,0,0,0,0.0000466666666666667,43.8033333333333,8.65666666666667,0.776666666666667,27.090240848624,27.0245592631626,25.1148357790299
"3663","659930","1695801","Restaurant","Risk 2 (Medium)",2012-01-09,"Canvass","Pass",1,0,0,5,0,0,0,7,1.23835616438356,0,2006-04-27,2012-11-15,2011-01-20,2010-11-16,2012-11-15,"HAROLD'S  CHICKEN","1361 N MILWAUKEE AVE","CHICAGO","IL","60622","1","w_1_p_21","14","Retail Food Establishment",41.9066639771791,-87.6714295059584,"(41.906663977179086, -87.67142950595843)",0,5.70696347031963,0,0,0,0,0,0,0,0,0,0,0,46.7166666666667,7.48333333333333,0.64,50.1742726157178,33.6807849709893,19.7230886829874
"3667","1146350","1696069","Restaurant","Risk 1 (High)",2013-03-27,"Canvass","Pass",1,0,0,7,0,0,1,5,0.457534246575342,0,2006-06-06,2015-06-15,2011-04-27,2011-06-16,2013-06-15,"THE HUT","3601 S CALIFORNIA AVE","CHICAGO","IL","60632","12","w_12_p_2","9","Retail Food Establishment",41.8282285221149,-87.6946161629595,"(41.828228522114905, -87.69461616295946)",0,6.81095890410959,0,0,0,0,0,0,0,0,0,0,0.0000966666666666667,36.89,15.64,0.646666666666667,0.750896928457065,10.29224094512,12.85895547141
